STATE,DISTRICT,YEAR,MURDER,RAPE,KIDNAPPING,THEFT,DOWRY_DEATHS,OTHER_CRIMES,TOTAL_CRIMES
32,303,2005,127,18,51,1091,14,868,2169
32,305,2005,318,24,103,1525,33,2253,4256
32,306,2005,93,2,8,172,19,578,872
32,312,2005,90,12,18,221,26,632,999
32,315,2005,161,24,29,526,16,1437,2193
32,331,2005,74,9,14,85,6,443,631
32,337,2005,143,31,45,281,25,1389,1914
32,340,2005,153,12,29,366,20,1066,1646
32,368,2005,106,22,17,193,8,786,1132
32,388,2005,92,3,14,126,21,1296,1552
32,404,2005,100,13,24,233,26,905,1301
32,409,2005,69,3,11,168,13,606,870
32,436,2005,116,5,38,126,10,635,930
32,438,2005,83,8,61,190,26,1086,1454
32,439,2005,241,18,107,985,51,2316,3718
32,458,2005,95,9,11,93,13,502,723
32,474,2005,272,45,69,324,61,1486,2257
32,513,2005,76,6,22,149,16,837,1106
32,522,2005,24,1,2,32,1,227,287
32,532,2005,350,51,150,2919,44,4493,8007
32,543,2005,43,9,15,88,9,399,563
32,548,2005,56,4,1,40,4,294,399
32,549,2005,232,5,41,205,22,932,1437
32,563,2005,218,18,54,587,23,1632,2532
32,564,2005,75,5,8,146,10,540,784
32,567,2005,407,37,139,1343,34,2387,4347
32,573,2005,71,6,10,185,26,600,898
32,577,2005,337,52,98,745,38,2229,3499
32,591,2005,394,44,80,826,20,1868,3232
32,675,2005,118,24,37,130,20,909,1238
32,683,2005,134,15,37,260,23,970,1439
32,697,2005,153,26,41,329,18,1204,1771
32,724,2005,126,17,33,223,13,796,1208
32,743,2005,201,15,31,483,19,1644,2393
32,757,2005,28,3,16,85,6,270,408
32,774,2005,259,26,55,265,25,1192,1822
32,784,2005,35,6,13,70,6,207,337
32,789,2005,32,4,19,129,12,481,677
32,804,2005,769,51,89,632,70,1557,3168
32,810,2005,41,8,7,91,10,362,519
32,831,2005,38,1,2,125,8,310,484
32,836,2005,145,16,33,304,14,785,1297
32,896,2005,170,35,54,280,40,1189,1768
32,907,2005,138,8,34,507,19,1042,1748
32,872,2005,11348,1217,2955,27300,1564,77724,122108
33,19,2005,29,6,6,81,6,126,254
33,60,2005,15,7,2,27,1,54,106
33,161,2005,13,4,5,62,6,158,248
33,162,2005,7,1,3,23,3,71,108
33,226,2005,81,23,45,593,8,1095,1845
33,338,2005,121,32,54,584,7,1002,1800
33,610,2005,60,7,16,237,13,538,871
33,671,2005,23,7,4,112,1,240,387
33,676,2005,12,7,4,58,4,169,254
33,738,2005,15,2,4,38,3,75,137
33,848,2005,21,9,8,42,6,162,248
33,888,2005,74,21,47,402,5,1012,1561
33,901,2005,10,7,5,51,0,141,214
33,872,2005,481,133,203,2310,63,4843,8033
34,0,2005,238,217,211,1681,71,5540,7958
34,1,2005,139,136,118,1329,64,4938,6724
34,46,2005,29,9,14,180,4,981,1217
34,78,2005,59,43,27,321,22,1070,1542
34,131,2005,66,78,41,277,5,1213,1680
34,146,2005,120,113,53,587,40,3589,4502
34,194,2005,40,82,30,125,8,992,1277
34,210,2005,32,28,33,114,20,716,943
34,218,2005,54,39,17,344,1,993,1448
34,346,2005,64,42,32,554,5,2573,3270
34,349,2005,52,41,34,149,9,1373,1658
34,350,2005,35,20,21,523,9,1773,2381
34,351,2005,13,0,8,282,0,266,569
34,392,2005,109,108,61,772,15,1821,2886
34,465,2005,2,1,1,111,0,35,150
34,488,2005,116,13,82,2824,6,6350,9391
34,552,2005,116,96,44,373,3,1609,2241
34,590,2005,138,236,121,571,35,2951,4052
34,602,2005,100,148,102,789,48,3267,4454
34,663,2005,117,92,45,415,21,2026,2716
34,692,2005,61,54,54,235,34,1725,2163
34,695,2005,61,34,8,161,8,762,1034
34,767,2005,24,3,9,192,1,75,304
34,793,2005,2,0,2,99,0,38,141
34,898,2005,100,53,39,281,17,1215,1705
34,872,2005,1887,1686,1207,13289,446,47891,66406
0,37,2005,17,4,2,159,0,484,666
0,631,2005,0,0,0,5,0,11,16
0,872,2005,17,4,2,164,0,495,682
5,165,2005,33,33,54,1608,3,1402,3133
5,872,2005,33,33,54,1608,3,1402,3133
7,208,2005,12,5,13,101,0,303,434
7,872,2005,12,5,13,101,0,303,434
8,213,2005,6,2,4,71,1,109,193
8,254,2005,1,0,0,16,0,33,50
8,872,2005,7,2,4,87,1,142,243
9,157,2005,51,20,52,1269,4,2133,3529
9,227,2005,922,658,1590,20558,114,32223,56065
9,259,2005,69,59,153,2275,12,2885,5453
9,285,2005,20,2,4,1061,1,113,1201
9,359,2005,1,1,4,82,0,728,816
9,630,2005,21,6,19,858,2,1389,2295
9,634,2005,47,22,78,1020,2,2137,3306
9,639,2005,114,106,212,1512,29,2876,4849
9,640,2005,249,190,572,3272,23,6713,11019
9,815,2005,130,87,231,4484,19,5578,10529
9,820,2005,98,71,114,1980,12,3487,5762
9,821,2005,10,0,0,1,0,78,89
9,931,2005,112,94,151,2744,10,4106,7217
18,521,2005,1,0,0,9,0,32,42
18,872,2005,1,0,0,9,0,32,42
26,677,2005,43,6,6,538,4,3978,4575
26,872,2005,43,6,6,538,4,3978,4575
1,3,2006,187,64,96,635,22,5118,6122
1,35,2006,300,16,67,767,16,3924,5090
1,184,2006,185,31,65,1294,18,4847,6440
1,204,2006,98,25,68,549,10,4548,5298
1,207,2006,285,60,166,3746,50,9919,14226
1,260,2006,201,41,81,1934,25,6774,9056
1,323,2006,7,0,1,145,0,68,221
1,324,2006,274,47,99,1671,15,6974,9080
1,355,2006,241,93,143,5693,29,11096,17295
1,448,2006,250,73,151,946,47,6674,8141
1,462,2006,193,44,91,818,17,4798,5961
1,505,2006,133,36,54,724,9,4311,5267
1,511,2006,233,35,85,587,9,4874,5823
1,542,2006,266,67,73,956,33,4925,6320
1,566,2006,203,57,63,875,33,4371,5602
1,613,2006,179,61,86,761,40,6806,7933
1,629,2006,152,35,69,877,10,4662,5805
1,633,2006,193,36,71,965,18,4529,5812
1,682,2006,203,23,83,868,8,4591,5776
1,726,2006,83,9,29,218,15,1674,2028
1,768,2006,11,2,3,230,2,63,311
1,825,2006,46,27,21,335,3,2584,3016
1,913,2006,93,21,86,1921,8,3733,5862
1,915,2006,3,0,0,261,0,75,339
1,919,2006,94,6,11,283,4,2837,3235
1,920,2006,67,21,49,1565,10,3766,5478
1,921,2006,52,16,20,268,5,2594,2955
1,926,2006,205,50,103,1056,40,6425,7879
1,932,2006,189,53,96,1545,23,5632,7538
1,872,2006,4626,1049,2030,32493,519,133192,173909
2,168,2006,6,4,4,54,0,85,153
2,248,2006,7,2,2,38,0,86,135
2,422,2006,6,2,3,8,0,17,36
2,429,2006,3,1,3,34,0,83,124
2,430,2006,5,2,2,38,0,66,113
2,528,2006,9,3,10,65,0,86,173
2,658,2006,21,5,20,229,0,281,556
2,785,2006,10,7,6,96,0,126,245
2,786,2006,1,2,2,27,0,53,85
2,787,2006,7,0,7,75,0,161,250
2,833,2006,5,3,5,33,0,65,111
2,834,2006,4,2,4,35,0,107,152
2,847,2006,0,0,0,20,0,29,49
2,867,2006,9,4,7,25,1,53,99
2,897,2006,0,0,0,5,0,8,13
2,872,2006,93,37,75,782,1,1306,2294
3,87,2006,60,58,75,324,4,1356,1877
3,90,2006,30,14,24,42,1,249,360
3,137,2006,16,13,19,106,0,498,652
3,151,2006,0,0,1,1,0,16,18
3,152,2006,76,60,129,663,5,2884,3817
3,180,2006,43,30,26,121,0,392,612
3,219,2006,39,70,53,262,2,965,1391
3,243,2006,56,58,45,187,1,678,1025
3,246,2006,77,115,118,292,7,2020,2629
3,249,2006,129,53,65,566,4,1252,2069
3,281,2006,6,1,1,198,0,149,355
3,309,2006,32,55,40,160,4,772,1063
3,311,2006,96,63,91,374,1,875,1500
3,328,2006,103,33,151,2413,6,2286,4992
3,330,2006,19,23,56,153,1,696,948
3,418,2006,43,30,54,357,0,979,1463
3,431,2006,46,37,80,269,10,763,1205
3,445,2006,56,14,40,189,2,392,693
3,447,2006,60,44,46,284,4,715,1153
3,484,2006,52,29,47,163,14,656,961
3,519,2006,47,79,96,269,6,1145,1642
3,580,2006,30,58,56,166,10,874,1194
3,600,2006,29,4,14,39,0,135,221
3,603,2006,116,133,179,700,8,2410,3546
3,612,2006,45,17,33,146,1,602,844
3,696,2006,5,3,5,10,0,63,86
3,788,2006,107,54,79,496,3,1239,1978
3,813,2006,104,56,108,563,7,1318,2156
3,866,2006,61,23,57,1643,3,873,2660
3,886,2006,38,17,37,119,1,351,563
3,872,2006,1621,1244,1825,11275,105,27603,43673
4,42,2006,100,42,104,252,19,2094,2611
4,45,2006,75,0,9,77,9,392,562
4,50,2006,257,18,42,394,23,1496,2230
4,58,2006,57,27,44,177,5,846,1156
4,77,2006,89,70,41,194,21,1111,1526
4,96,2006,336,23,69,455,36,1965,2884
4,106,2006,179,49,110,442,23,2255,3058
4,108,2006,69,22,35,279,19,998,1422
4,110,2006,213,43,83,633,19,2561,3552
4,120,2006,362,17,57,456,26,2225,3143
4,148,2006,113,10,48,363,25,1104,1663
4,217,2006,144,74,68,369,33,2547,3235
4,304,2006,336,25,68,671,168,2156,3424
4,314,2006,118,23,55,323,32,1806,2357
4,393,2006,4,0,0,105,0,59,168
4,401,2006,151,29,28,215,15,1118,1556
4,405,2006,53,10,20,133,15,856,1087
4,454,2006,105,82,57,210,35,1268,1757
4,456,2006,10,3,6,293,1,190,503
4,461,2006,201,22,47,171,15,1256,1712
4,479,2006,23,81,84,127,9,762,1086
4,520,2006,159,12,30,101,14,655,971
4,536,2006,84,10,16,170,12,880,1172
4,537,2006,151,58,76,247,10,654,1196
4,581,2006,261,22,100,654,51,3158,4246
4,589,2006,108,13,53,288,7,1377,1846
4,592,2006,158,48,148,1317,65,3748,5484
4,594,2006,23,3,14,388,0,281,709
4,611,2006,234,31,76,484,63,2085,2973
4,622,2006,49,8,12,75,1,769,914
4,625,2006,211,20,36,204,24,1071,1566
4,668,2006,426,54,309,2758,54,9135,12736
4,670,2006,31,1,7,652,3,278,972
4,694,2006,80,41,44,359,14,1865,2403
4,735,2006,190,17,45,456,36,2294,3038
4,744,2006,141,33,41,191,12,1369,1787
4,751,2006,297,53,109,504,47,2323,3333
4,759,2006,424,48,104,533,74,2343,3526
4,777,2006,32,5,9,96,11,437,590
4,778,2006,44,2,19,47,3,373,488
4,803,2006,75,27,61,359,13,2013,2548
4,806,2006,165,18,103,412,41,1699,2438
4,838,2006,76,24,31,140,8,1023,1302
4,905,2006,138,14,101,678,77,2727,3735
4,872,2006,6552,1232,2619,17452,1188,71622,100665
6,71,2006,61,45,1,78,0,418,603
6,130,2006,157,68,27,1248,23,3778,5301
6,133,2006,320,6,7,12,0,177,522
6,216,2006,173,14,16,121,1,459,784
6,234,2006,32,27,4,250,0,1150,1463
6,258,2006,125,108,33,1427,19,5226,6938
6,317,2006,5,1,0,245,0,135,386
6,373,2006,100,71,14,366,4,1642,2197
6,402,2006,90,40,12,509,10,2190,2851
6,403,2006,57,62,8,158,1,688,974
6,423,2006,24,36,1,166,1,943,1171
6,435,2006,76,23,9,162,2,745,1017
6,495,2006,60,40,5,467,5,1734,2311
6,496,2006,62,51,7,241,0,1007,1368
6,544,2006,37,32,3,341,2,1102,1517
6,617,2006,66,2,5,9,0,74,156
6,700,2006,75,38,7,594,4,1651,2369
6,709,2006,172,130,54,1865,25,5686,7932
6,716,2006,81,69,10,418,5,1986,2569
6,760,2006,82,75,11,300,0,1098,1566
6,839,2006,68,57,5,231,1,820,1182
6,872,2006,1923,995,239,9208,103,32709,45177
10,637,2006,32,8,9,449,0,701,1199
10,817,2006,24,13,7,314,0,647,1005
10,872,2006,56,21,16,763,0,1348,2204
